"x" "y"
"699" 4035640.5877914 2947002.82620224
"700" 4035640.5877914 2947002.82620224
"701" 4040236.7658677 2959383.37697223
"702" 4039485.17145153 2946343.25211282
"703" 4039485.17145153 2946343.25211282
"704" 4039455.67727079 2947221.00170055
"705" 4039455.67727079 2947221.00170055
"706" 4039409.10360765 2946401.41699831
"707" 4041804.99685611 2946387.19464926
"708" 4042088.52225287 2946288.34732347
"709" 4042897.69802608 2946973.44228986
"710" 4042444.69885176 2946257.54142798
"711" 4042897.69802608 2946973.44228986
"712" 4042897.69802608 2946973.44228986
"713" 4042897.69802608 2946973.44228986
"714" 4043659.15359834 2946543.12378277
"715" 4043659.15359834 2946543.12378277
"716" 4037229.20939098 2946376.15342798
"717" 4038642.76127911 2945822.95102325
"718" 4038642.76127911 2945822.95102325
"719" 4038642.76127911 2945822.95102325
"720" 4039628.02747238 2945371.12954651
"721" 4040872.36092068 2945359.36101881
"722" 4040872.36092068 2945359.36101881
"723" 4043866.81831202 2945693.90641687
"724" 4046419.65400745 2944764.92572849
"725" 4047485.07931836 2945667.06246378
"726" 4036977.6757935 2944703.98821876
"727" 4036921.23626793 2944687.40344428
"728" 4036921.23626793 2944687.40344428
"729" 4040276.96150274 2944745.56399423
"730" 4040276.96150274 2944745.56399423
"731" 4041639.41469808 2944777.12599997
"732" 4042888.48807045 2944782.91785911
"733" 4043418.15930685 2944693.940493
"734" 4040542.87720761 2957771.01890742
"735" 4040542.87720761 2957771.01890742
"736" 4045445.77008506 2944832.86214694
"737" 4045445.77008506 2944832.86214694
"738" 4038777.13713526 2944228.11021913
"739" 4041195.80807015 2943497.22102191
"740" 4042231.99542487 2957446.8242447
"741" 4044130.55043872 2957477.84049549
"742" 4044130.55043872 2957477.84049549
"743" 4044130.55043872 2957477.84049549
"744" 4041832.90612356 2956941.68833444
"745" 4041829.39609071 2951978.13688824
"746" 4041829.39609071 2951978.13688824
"747" 4043455.83286793 2956310.06501559
"748" 4043515.07598162 2956398.74935813
"749" 4043515.07598162 2956398.74935813
"750" 4043515.07598162 2956398.74935813
"751" 4048175.64885629 2956119.92337971
"752" 4049085.97689159 2956343.50219242
"753" 4043140.32849972 2959214.28601199
"754" 4043140.32849972 2959214.28601199
"755" 4043764.45104865 2960040.42175234
"756" 4038368.78086714 2955871.81522956
"757" 4038368.78086714 2955871.81522956
"758" 4042874.899256 2955322.75304117
"759" 4042874.899256 2955322.75304117
"760" 4043738.63022953 2955742.47198659
"761" 4043738.63022953 2955742.47198659
"762" 4047507.32359085 2955571.13737395
"763" 4047055.57216962 2955535.22315182
"764" 4044511.30438453 2959892.01762107
"765" 4044511.30438453 2959892.01762107
"766" 4048647.90825514 2955293.97479325
"767" 4048647.90825514 2955293.97479325
"768" 4033686.60600788 2955060.15393481
"769" 4033686.60600788 2955060.15393481
"770" 4033686.60600788 2955060.15393481
"771" 4035311.95256361 2954793.37581487
"772" 4040772.35218262 2955115.38923507
"773" 4043535.64762993 2954743.22552119
"774" 4043535.64762993 2954743.22552119
"775" 4043535.64762993 2954743.22552119
"776" 4043535.64762993 2954743.22552119
"777" 4044803.14459066 2954364.99272573
"778" 4044803.14459066 2954364.99272573
"779" 4045149.95063368 2954391.86018767
"780" 4045149.95063368 2954391.86018767
"781" 4045149.95063368 2954391.86018767
"782" 4045149.95063368 2954391.86018767
"783" 4045188.59217423 2954712.39561137
"784" 4046824.87439079 2954397.42328768
"785" 4033972.78582628 2953653.68803087
"786" 4033972.78582628 2953653.68803087
"787" 4034123.99715494 2954355.52613133
"788" 4035191.36032961 2954024.26497897
"789" 4035204.38841795 2953945.36747126
"790" 4035191.36032961 2954024.26497897
"791" 4036910.87904899 2954309.66824878
"792" 4036698.90258374 2953573.71755208
"793" 4036652.91554534 2953559.14202846
"794" 4036652.91554534 2953559.14202846
"795" 4036698.90258374 2953573.71755208
"796" 4036657.46044617 2953582.17808438
"797" 4036657.46044617 2953582.17808438
"798" 4037528.22219248 2953498.33775605
"799" 4037528.22219248 2953498.33775605
"800" 4038472.80461778 2953686.27216721
"801" 4040357.14018632 2954006.08357697
"802" 4040357.14018632 2954006.08357697
"803" 4039855.03053829 2953276.13656431
"804" 4040687.46667907 2953848.48519209
"805" 4040687.46667907 2953848.48519209
"806" 4040687.46667907 2953848.48519209
"807" 4042595.96382971 2953668.59833943
"808" 4043614.38274604 2953464.62392246
"809" 4043362.5120993 2953705.17760252
"810" 4043362.5120993 2953705.17760252
"811" 4045052.67520159 2953606.74126224
"812" 4045078.75177141 2953792.2733383
"813" 4046445.90276349 2953209.29462793
"814" 4049999.55227738 2953464.19688513
"815" 4035442.85410186 2953255.4179073
"816" 4035442.85410186 2953255.4179073
"817" 4035220.68134046 2953315.43231946
"818" 4035220.68134046 2953315.43231946
"819" 4036500.68935926 2953263.33490181
"820" 4036257.97824861 2952687.13949911
"821" 4036489.01158175 2953265.52105191
"822" 4036257.97824861 2952687.13949911
"823" 4037455.75421014 2953033.15719859
"824" 4037072.86989399 2952722.35406414
"825" 4037993.55023311 2941828.41565066
"826" 4037821.80621549 2942189.5268692
"827" 4038780.41012425 2942220.95005062
"828" 4038300.19234628 2942533.83687223
"829" 4021029.73559426 2942337.8847308
"830" 4021029.73559426 2942337.8847308
"831" 4021990.35018705 2942012.59128928
"832" 4021407.96188752 2942528.20973047
"833" 4021407.96188752 2942528.20973047
"834" 4021407.96188752 2942528.20973047
"835" 4028020.53965835 2941820.52252546
"836" 4027127.02505941 2948250.93103528
"837" 4027127.02505941 2948250.93103528
"838" 4027127.02505941 2948250.93103528
"839" 4032501.79061383 2941341.71664652
"840" 4038097.54567984 2941723.75026293
"841" 4038326.13987958 2941395.26814816
"842" 4039711.66071583 2940711.40891691
"843" 4040857.61359982 2941442.77720381
"844" 4026523.327772 2940610.65318465
"845" 4027608.99575425 2940829.54812986
"846" 4027813.82881033 2940903.23868463
"847" 4027813.82881033 2940903.23868463
"848" 4027813.82881033 2940903.23868463
"849" 4028274.66099316 2941046.26473358
"850" 4029526.69773178 2940913.9651263
"851" 4031810.46265727 2940378.53693004
"852" 4032022.36937814 2941055.55412486
"853" 4031596.09871523 2940633.58519834
"854" 4039131.29018585 2940470.38958313
"855" 4031434.39500557 2947848.9653439
"856" 4031434.39500557 2947848.9653439
"857" 4031434.39500557 2947848.9653439
"858" 4029834.00551059 2939805.27729412
"859" 4029834.00551059 2939805.27729412
"860" 4030956.93453825 2939694.43046496
"861" 4030956.93453825 2939694.43046496
"862" 4030956.93453825 2939694.43046496
"863" 4030370.18308224 2939294.73978997
"864" 4031665.56402537 2939879.70840049
"865" 4031083.65428384 2939671.03354975
"866" 4032766.13234052 2939784.57347168
"867" 4032766.13234052 2939784.57347168
"868" 4033288.01008846 2939614.32329593
"869" 4035529.26627884 2939030.85508848
"870" 4038208.97758464 2939239.62868769
"871" 4031884.88360182 2947829.52993706
"872" 4031884.88360182 2947829.52993706
"873" 4032269.70886348 2948158.23434192
"874" 4032154.88120085 2947925.10513602
"875" 4032154.88120085 2947925.10513602
"876" 4032154.88120085 2947925.10513602
"877" 4032154.88120085 2947925.10513602
"878" 4032154.88120085 2947925.10513602
"879" 4028315.0875375 2938440.07863575
"880" 4027441.07713951 2939402.8518504
"881" 4029850.00872122 2938674.91122073
"882" 4029850.00872122 2938674.91122073
"883" 4031924.1377505 2939038.16021627
"884" 4021254.66435498 2946972.93170561
"885" 4021254.66435498 2946972.93170561
"886" 4021254.66435498 2946972.93170561
"887" 4021254.66435498 2946972.93170561
"888" 4034539.78562919 2938326.10498111
"889" 4029687.66635032 2938058.90764556
"890" 4029687.66635032 2938058.90764556
"891" 4034147.61241495 2937437.22963931
"892" 4033235.62835241 2936156.6845937
"893" 4037554.32385714 2936326.28254288
"894" 4037590.76910831 2936315.43084726
"895" 4038016.88066887 2936289.40932811
"896" 4047206.0969613 2945992.05235905
"897" 4027600.52592939 2946982.66550401
"898" 4027600.52592939 2946982.66550401
"899" 4028711.3096077 2946356.28413041
"900" 4028711.3096077 2946356.28413041
"901" 4032306.12158062 2944854.11302757
"902" 4032444.43343865 2946095.82197039
"903" 4034563.60790468 2946676.45785558
"904" 4020981.24451345 2946129.07185159
"905" 4022635.66687517 2946152.53396376
"906" 4027356.07884506 2949239.45322403
"907" 4027356.07884506 2949239.45322403
"908" 4029434.18443522 2945381.72625824
"909" 4031602.99765759 2945398.20269759
"910" 4031602.99765759 2945398.20269759
"911" 4031602.99765759 2945398.20269759
"912" 4031602.99765759 2945398.20269759
"913" 4032507.20787045 2945922.98798767
"914" 4036221.75541653 2945486.21723671
"915" 4022920.97826992 2944884.90279145
"916" 4024935.74995877 2945083.68120552
"917" 4026206.87000107 2945082.25593849
"918" 4026206.87000107 2945082.25593849
"919" 4026206.87000107 2945082.25593849
"920" 4027867.70390633 2945242.50683052
"921" 4021022.1148141 2947943.27993809
"922" 4020648.21589653 2947897.472717
"923" 4032306.12158062 2944854.11302757
"924" 4032306.12158062 2944854.11302757
"925" 4032611.15439536 2944523.42522238
"926" 4032968.82311302 2944398.75491934
"927" 4033714.98905661 2944428.18245348
"928" 4035252.40139617 2944612.68246481
"929" 4036975.73695026 2944708.17965117
"930" 4036975.73695026 2944708.17965117
"931" 4036903.46151864 2944302.69154719
"932" 4022214.6987665 2947992.73346217
"933" 4020507.00776125 2944606.63423294
"934" 4020507.00776125 2944606.63423294
"935" 4020507.00776125 2944606.63423294
"936" 4022549.90333991 2944468.71581784
"937" 4022549.90333991 2944468.71581784
"938" 4022565.54249433 2944007.44910254
"939" 4024692.82057215 2944430.49840033
"940" 4024692.82057215 2944430.49840033
"941" 4023151.97263999 2947964.55687446
"942" 4023151.97263999 2947964.55687446
"943" 4029877.67854356 2943441.67928516
"944" 4029877.67854356 2943441.67928516
"945" 4029877.67854356 2943441.67928516
"946" 4033904.61619299 2943902.9896281
"947" 4033904.61619299 2943902.9896281
"948" 4036720.16864462 2943159.15375527
"949" 4037532.30445462 2943261.9698207
"950" 4019551.84565773 2943331.14287357
"951" 4019616.588764 2942927.08095803
"952" 4021920.89748164 2943019.52416446
"953" 4023666.0063055 2942698.80735113
